strategy,symbol,params,return_pct,sharpe,max_dd,trades,win_rate
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",53.59403623497203,0.5529259192873002,49.43587885549769,139,35.25179856115108
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",48.27938694308316,0.5347511923985927,50.581407562220235,103,39.80582524271845
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",54.033834321622734,0.607642429398024,39.8210694726292,73,38.35616438356164
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",37.611254497732425,0.4594347752384545,50.51853561651058,121,33.057851239669425
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",39.063552414302485,0.4785844979064395,49.773649039992286,92,36.95652173913043
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",46.13325134212391,0.5550909988212149,44.33546272667302,69,36.231884057971016
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",61.08281430867862,0.5946881261714572,46.84148557052536,139,35.25179856115108
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",50.73620273818342,0.5494163802514938,49.191983946901374,104,39.42307692307692
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",52.30390887681724,0.5939748431195642,39.82106947262915,74,37.83783783783784
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",55.667220351274224,0.5726005631804995,48.99734661090828,120,35.833333333333336
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",57.31007420519491,0.5984058410925579,48.27315840123268,91,40.65934065934066
dual_channel_breakout,BTCUSDT,"{'dc_period': 15, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",53.22100748978651,0.6055852837087446,41.63562088614526,69,37.68115942028986
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",50.75497255169701,0.5696390337711669,33.2038430435724,156,37.82051282051282
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",60.85472669435812,0.660448765840067,33.40008119157198,117,40.17094017094017
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",47.681241636709295,0.6117035471039222,38.52017341182384,83,38.55421686746988
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",33.16756170597832,0.4645879861322638,45.918454216507904,102,37.254901960784316
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",28.533017684460788,0.4337486455566414,49.04645531017012,82,39.02439024390244
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",56.567144101085795,0.7321067824104116,38.580409046484164,59,44.06779661016949
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",48.04551608984762,0.5505279267965922,32.47965666653916,158,37.34177215189873
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",56.5429980981897,0.6299394831718493,36.49125200307185,119,39.49579831932773
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",44.27341488021025,0.5817347883248397,42.38316435240995,85,37.64705882352941
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",25.322235712993095,0.39093748343725415,46.76628075916244,111,36.93693693693694
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",28.825774585069553,0.4321447064403733,50.01012313640977,91,38.46153846153847
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",50.02739863926522,0.6655542930634853,39.75814556418683,64,42.1875
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",51.65008355454095,0.5753674424117273,30.83569176160404,157,37.57961783439491
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",56.5429980981897,0.6299394831718493,36.49125200307185,119,39.49579831932773
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",48.671427245961425,0.620068046081085,42.38316435240995,84,38.095238095238095
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",18.132967254540336,0.32242163858684864,49.62677005961035,117,35.8974358974359
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",21.656970549907964,0.3612241229161886,52.30301923722453,95,37.89473684210527
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",60.68985564238485,0.7515587650996048,40.36609752057924,67,43.28358208955223
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",36.44278349864146,0.4565633690513626,44.21790663806665,154,34.41558441558442
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",63.25378830061559,0.649788769875571,42.95984305844305,110,39.09090909090909
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",61.01282600780393,0.6910768598813387,45.26261292667485,78,37.17948717948718
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",46.85358671220924,0.5431104654826647,38.50080803128298,115,35.65217391304348
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",48.890034547462506,0.5710995211134372,43.233581794737134,92,36.95652173913043
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",62.11336589007851,0.7146883054790683,37.495471645924546,68,36.76470588235294
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",37.108675311680145,0.46101322274164996,43.94566915997211,155,34.193548387096776
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",62.05366939836426,0.6415448206778501,43.379159334319596,112,38.392857142857146
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",58.552579569756816,0.6726193316439023,46.09899015769516,79,36.708860759493675
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",33.21709438372693,0.44069361535348883,43.570949854561626,122,36.885245901639344
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",42.35677582824312,0.5197968531716082,48.780023879066334,95,38.94736842105263
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",81.16774095462475,0.8504308112110678,35.25978953825262,66,42.42424242424242
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",28.72766201873242,0.40027302530145215,44.361013245721296,157,33.75796178343949
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",50.34443976810423,0.5645414214770355,45.25736954971413,115,37.391304347826086
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",48.194393618827576,0.5915690285521104,46.09899015769513,82,35.36585365853659
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",34.584969980221494,0.45091004120587264,44.78714025207259,122,37.704918032786885
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",52.380883090911446,0.5919629854082249,45.76420937078804,95,40.0
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",88.81921736430523,0.8988569011614531,35.92671409370345,67,41.7910447761194
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",61.3363102440602,0.5979850654402872,47.390327761003384,134,35.82089552238806
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",57.73435403580945,0.5948057697307445,50.980951929360984,98,41.83673469387755
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",57.607600229844245,0.6327806365256228,38.95023258884554,71,39.436619718309856
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",61.60252681987163,0.6124527145851193,36.41948237421009,111,34.234234234234236
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",39.78744564257513,0.4857213224395362,46.41436663371359,87,36.7816091954023
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",35.67983170873967,0.47430106514417364,44.861677645681006,68,35.294117647058826
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",68.09253324055177,0.6344844929729239,46.40568529676234,134,36.56716417910448
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",58.61904983488498,0.5995623435858013,50.58140756222029,99,41.41414141414141
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",58.89222796883341,0.6415374665467828,38.452628256561766,71,39.436619718309856
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",44.71923028270273,0.5063824408211444,48.406694643356204,119,33.61344537815126
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",43.326504847721914,0.5084722174497078,49.77364903999228,90,37.77777777777778
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",47.390851845806196,0.5645447331859194,44.33546272667292,68,36.76470588235294
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",74.73251101939256,0.6681530747712815,43.65581588280744,134,36.56716417910448
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",61.24718173556344,0.6139604010406636,49.191983946901416,100,41.0
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",57.1077388054257,0.6277032572806113,38.452628256561766,72,38.88888888888889
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",63.70783328521667,0.6194642300949864,46.820582149535284,118,36.440677966101696
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",62.1323684152298,0.6282199035684007,48.27315840123264,89,41.57303370786517
dual_channel_breakout,BTCUSDT,"{'dc_period': 20, 'kc_ema': 30, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",54.53960414334838,0.6149959781111924,41.63562088614527,68,38.23529411764706
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",17.5153855221472,0.31454956420197233,41.42254961208475,145,36.55172413793103
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",33.277225255007195,0.4632322913086854,40.875864546664566,109,38.53211009174312
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",27.949060300634482,0.44158476751197445,41.01220827112094,78,38.46153846153847
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",13.82015567827168,0.2817374592696183,49.60533933926302,100,37.0
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",13.152847323286393,0.2766576963607287,51.096506327650026,80,38.75
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",32.29030329254915,0.5100593809250666,41.721625851742566,58,43.103448275862064
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",21.556354676301932,0.35095537249541114,41.17785572000779,145,36.55172413793103
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",34.569776373953665,0.4735325232459524,42.474440348505055,110,38.18181818181819
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",36.34468067724295,0.5235756232265097,42.6070976633932,79,37.9746835443038
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",6.051448880079761,0.1976944082316389,50.88773276481717,109,36.69724770642202
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",9.016248953087393,0.2290932337737953,53.88043092628584,89,38.20224719101123
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",21.852838633676175,0.3881366701120191,45.05394337860679,63,41.269841269841265
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",24.51597204780678,0.376969167934825,39.745671935755425,144,36.80555555555556
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",34.569776373953665,0.4735325232459524,42.474440348505055,110,38.18181818181819
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",40.50099452148645,0.5636532753833603,42.6070976633932,78,38.46153846153847
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",-0.15493396817892063,0.12814927091603073,53.140375361897505,114,35.96491228070175
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",2.949791150599958,0.1585632713860204,55.995806813066515,93,37.634408602150536
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 15, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",34.434877605594714,0.5222780810334361,45.608450920445655,66,42.42424242424242
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",9.309484194561083,0.24064790549484064,51.76202626459254,144,35.41666666666667
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",36.04530437128142,0.47011456669715357,50.099062750846855,103,39.80582524271845
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",47.16266443554216,0.5969089096209995,45.919317932440684,74,37.83783783783784
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",26.279009453098773,0.3900314152525032,42.34583062436249,112,35.714285714285715
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",31.41768166550996,0.4399748908846762,45.37463338744329,90,36.666666666666664
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",34.201161666201465,0.4917419994096284,40.6921760169968,67,35.82089552238806
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",9.648605290436103,0.24374957087878132,51.61237306078791,144,35.41666666666667
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",34.80626021780131,0.4603306278758438,50.553539771112185,104,39.42307692307692
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",47.16266443554216,0.5969089096209995,45.919317932440684,74,37.83783783783784
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",13.838588906680686,0.2806303936272062,47.42890920579225,119,36.97478991596639
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",23.41995640421476,0.3692168765941817,51.5870754499984,93,38.70967741935484
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 10, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",47.31175235210567,0.609659654535436,39.66161400742927,65,41.53846153846154
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",3.3569615165496316,0.18500976347804418,53.21747348224841,146,34.93150684931507
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",27.07106864346579,0.39712790093785955,52.19376350543216,106,38.67924528301887
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",43.47786812953821,0.5655673641212492,45.91931793244065,75,37.333333333333336
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",14.683784769679937,0.28831719900325914,48.7067286052675,119,37.81512605042017
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",31.03684859797436,0.4345782929060411,49.15319946210502,93,39.784946236559136
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 20, 'kc_atr': 14, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",60.10569574063381,0.7116935044840289,40.768560533203825,66,40.909090909090914
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",32.57959347168624,0.42422272915386766,50.93751521698777,129,35.65891472868217
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 25, 'leverage': 2}",42.44845269134117,0.5021274629689904,51.75563797646976,94,41.48936170212766
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 1.5, 'adx_period': 14, 'adx_threshold': 30, 'leverage': 2}",52.46670237091742,0.6082188206016746,39.3864894627417,68,39.705882352941174
dual_channel_breakout,BTCUSDT,"{'dc_period': 30, 'kc_ema': 30, 'kc_atr': 7, 'kc_mult': 2.0, 'adx_period': 14, 'adx_threshold': 20, 'leverage': 2}",44.42769981022009,0.5094874986769508,39.63027258362884,110,34.54545454545455
