ts,open,high,low,close,volume,quote_vol,trades,tbv,tbqv
1723147200000,2573.54000000,2581.00000000,2567.64000000,2569.59000000,7832.34620000,20163037.21362300,40243,3890.91830000,10018416.34408500
1723150800000,2569.58000000,2655.99000000,2569.29000000,2640.90000000,21879.78070000,57142296.08410500,71307,12871.37600000,33614324.74631000
1723154400000,2640.90000000,2724.10000000,2617.33000000,2707.67000000,51256.06350000,136375430.49595000,168778,26791.45610000,71338994.24627100
1723158000000,2707.67000000,2722.00000000,2675.64000000,2682.50000000,35901.84630000,96775110.67643800,116727,15758.64740000,42482938.46404500
1723161600000,2682.50000000,2694.59000000,2651.43000000,2666.18000000,27204.02870000,72789658.82647900,104760,13199.71480000,35322556.22152400
1723165200000,2666.17000000,2674.98000000,2646.40000000,2670.84000000,15863.73750000,42237692.17263200,71317,7847.13780000,20895593.14617600
1723168800000,2670.84000000,2682.35000000,2659.00000000,2668.87000000,8084.51230000,21588763.06961200,45492,3652.55510000,9754133.17455900
1723172400000,2668.87000000,2702.19000000,2667.08000000,2694.67000000,12842.65050000,34516777.88463200,48021,7644.54730000,20551774.88528900
1723176000000,2694.66000000,2707.98000000,2659.20000000,2659.56000000,21455.92360000,57603311.60263100,65301,12235.25940000,32861637.73918000
1723179600000,2659.57000000,2678.86000000,2649.00000000,2677.12000000,11541.71970000,30756758.22613300,54015,5966.34140000,15903152.25668400
1723183200000,2677.13000000,2704.00000000,2674.36000000,2687.90000000,13740.90070000,36963894.60091000,57044,7982.61650000,21475773.58555600
1723186800000,2687.90000000,2698.81000000,2663.04000000,2670.21000000,18567.92220000,49768688.98365600,63151,9677.78040000,25937936.28376700
1723190400000,2670.21000000,2675.20000000,2655.97000000,2671.19000000,11434.81980000,30505151.95505900,46092,5137.06980000,13702299.42021800
1723194000000,2671.19000000,2681.28000000,2651.80000000,2658.39000000,14822.06410000,39506131.33181900,66272,6488.94110000,17298281.09877600
1723197600000,2658.39000000,2661.90000000,2617.20000000,2635.21000000,23710.41060000,62506828.17360900,102261,10802.91010000,28472396.46259300
1723201200000,2635.21000000,2643.89000000,2618.78000000,2634.92000000,9319.94690000,24528428.52349600,50117,4566.37240000,12023916.84584200
1723204800000,2634.93000000,2648.00000000,2610.71000000,2627.63000000,16229.06930000,42665449.87242200,65339,7647.88220000,20115672.91253100
1723208400000,2627.62000000,2638.17000000,2579.20000000,2615.81000000,29759.71880000,77440513.40145700,130670,13782.53400000,35868547.04498400
1723212000000,2615.81000000,2663.96000000,2557.47000000,2591.55000000,55939.19940000,145719955.93276800,200247,24992.96470000,65122427.49605500
1723215600000,2591.55000000,2606.00000000,2556.40000000,2557.82000000,24914.69720000,64207598.42001100,102089,10387.29300000,26790096.89682600
1723219200000,2557.82000000,2595.44000000,2552.61000000,2592.98000000,19361.89490000,49900855.46400500,83174,9196.79270000,23699173.34166900
1723222800000,2592.98000000,2609.75000000,2584.88000000,2590.12000000,12891.59190000,33458992.49052100,58599,6528.58750000,16948019.25456800
1723226400000,2590.12000000,2597.00000000,2575.00000000,2586.19000000,10334.85600000,26734090.71129100,54971,4950.28150000,12806360.42811000
1723230000000,2586.18000000,2600.00000000,2578.00000000,2590.80000000,5179.25060000,13422527.23010900,43404,2561.44170000,6637957.22488300
1723233600000,2590.80000000,2607.62000000,2587.28000000,2593.17000000,6443.66630000,16736795.88922700,41270,3119.01430000,8099230.81452300
1723237200000,2593.10000000,2606.60000000,2562.39000000,2602.12000000,14713.30900000,37986307.85434000,61061,6911.58480000,17855446.66908500
1723240800000,2602.13000000,2613.07000000,2585.07000000,2598.40000000,12640.20480000,32839365.69181200,64525,5802.25030000,15075283.62555300
1723244400000,2598.40000000,2601.97000000,2574.61000000,2598.78000000,9743.86630000,25244069.78967400,30868,4358.42130000,11289407.16535400
1723248000000,2598.79000000,2644.70000000,2576.49000000,2584.58000000,21066.01500000,54886559.27148900,95200,10254.36200000,26738773.96819500
1723251600000,2584.58000000,2611.75000000,2580.51000000,2600.01000000,10904.73590000,28366171.99398600,50101,6369.54780000,16566231.35461300
1723255200000,2600.01000000,2614.40000000,2592.58000000,2603.69000000,4916.35580000,12810019.97736100,31374,2455.89960000,6399437.90166000
1723258800000,2603.70000000,2607.20000000,2592.59000000,2602.59000000,4894.04920000,12727850.86123100,30057,2670.77100000,6945061.50208000
1723262400000,2602.60000000,2604.22000000,2588.40000000,2599.95000000,5282.92050000,13716430.06110600,22776,2050.28340000,5323843.32527300
